fid,pid,side,cc,opp_cc,name,position,ot_overall,ot_vs_weak,ot_vs_strong,ot_vs_medium,att_overall,matches_played,n_vs_weak,n_vs_strong,n_vs_medium,is_FW,is_MF,is_DF,is_GK,ot_x_FW,ot_x_DF,opp_gc_per_match,team_favoredness,ot_overall_weighted,ot_position_adjusted,own_team_capacity,opp_team_capacity,ot_overall_strength_adj,att_overall_strength_adj,shots_on_target_actual,y
f1359198,430605,home,BRA,HAI,BRUNO GUIMARAES,2,0.0,-1.0,-1.0,0.0,1.125,0.8888888888888888,0,0,0.8888888888888888,0,1,0,0,0,0,1.0,2.5,0.0,0.0,5.0,2.0,0.0,1.125,0,0
f1359198,411726,home,BRA,HAI,LUCAS PAQUETA,2,1.475,-1.0,-1.0,1.475,2.951,0.6777777777777778,0,0,0.6777777777777778,0,1,0,0,0,0,1.0,2.5,0.738,1.328,5.0,2.0,1.475,2.951,0,0
f1359198,405742,home,BRA,HAI,VINICIUS JUNIOR,3,0.891,-1.0,-1.0,0.891,0.891,1.1222222222222222,0,0,1.1222222222222222,1,0,0,0,0,0,1.0,2.5,0.446,0.891,5.0,2.0,0.891,0.891,2,1
f1359198,433872,home,BRA,HAI,RAPHINHA,3,0.891,-1.0,-1.0,0.891,1.782,1.1222222222222222,0,0,1.1222222222222222,1,0,0,0,0,0,1.0,2.5,0.446,0.891,5.0,2.0,0.891,1.782,1,1
f1359198,295922,away,HAI,BRA,Johny Placide,0,0.0,-1.0,0.0,-1.0,0.0,1.1,0,1.1,0,0,0,0,1,0.0,0.0,1.0,-2.5,0.0,0.0,2.0,5.0,0.0,0.0,0,0
f1359198,397775,away,HAI,BRA,Carlens ARCUS,1,0.0,-1.0,0.0,-1.0,0.0,1.1,0,1.1,0,0,0,1,0,0.0,0.0,1.0,-2.5,0.0,0.0,2.0,5.0,0.0,0.0,0,0
f1359198,275917,away,HAI,BRA,Ricardo Ade,1,0.0,-1.0,0.0,-1.0,0.909,1.1,0,1.1,0,0,0,1,0,0.0,0.0,1.0,-2.5,0.0,0.0,2.0,5.0,0.0,0.909,1,1
f1359198,448363,away,HAI,BRA,Hannes DELCROIX,1,0.0,-1.0,0.0,-1.0,0.0,1.1,0,1.1,0,0,0,1,0,0.0,0.0,1.0,-2.5,0.0,0.0,2.0,5.0,0.0,0.0,0,0
f1359198,489300,away,HAI,BRA,Martin EXPERIENCE,1,0.0,-1.0,0.0,-1.0,0.909,1.1,0,1.1,0,0,0,1,0,0.0,0.0,1.0,-2.5,0.0,0.0,2.0,5.0,0.0,0.909,0,0
f1359198,430697,away,HAI,BRA,Jean-Ricner Bellegarde,2,0.0,-1.0,0.0,-1.0,2.727,1.1,0,1.1,0,0,1,0,0,0.0,0.0,1.0,-2.5,0.0,0.0,2.0,5.0,0.0,2.727,0,0
f1359198,466838,away,HAI,BRA,Danley JEAN JACQUES,2,0.0,-1.0,0.0,-1.0,0.0,1.1,0,1.1,0,0,1,0,0,0.0,0.0,1.0,-2.5,0.0,0.0,2.0,5.0,0.0,0.0,0,0
f1359198,485664,away,HAI,BRA,Ruben PROVIDENCE,3,1.059,-1.0,1.059,-1.0,3.176,0.9444444444444444,0,0.9444444444444444,0,1,0,0,0,1.059,0.0,1.0,-2.5,0.529,1.059,2.0,5.0,1.059,3.176,0,0
f1359198,431693,away,HAI,BRA,Frantzdy Pierrot,3,0.909,-1.0,0.909,-1.0,2.727,1.1,0,1.1,0,1,0,0,0,0.909,0.0,1.0,-2.5,0.455,0.909,2.0,5.0,0.909,2.727,0,0
f1359234,441181,home,TUR,PAR,Ugurcan CAKIR,0,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,0,0,1,0,0,4.0,0.5,0.0,0.0,7.0,1.0,0.0,0.0,0,0
f1359234,441179,home,TUR,PAR,Merih DEMIRAL,1,0.0,-1.0,-1.0,0.0,0.928,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,4.0,0.5,0.0,0.0,7.0,1.0,0.0,0.928,2,1
f1359234,484082,home,TUR,PAR,Abdulkerim BARDAKCI,1,0.0,-1.0,-1.0,0.0,0.928,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,4.0,0.5,0.0,0.0,7.0,1.0,0.0,0.928,0,0
f1359234,484113,home,TUR,PAR,Ferdi KADIOGLU,1,0.0,-1.0,-1.0,0.0,0.928,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,4.0,0.5,0.0,0.0,7.0,1.0,0.0,0.928,0,0
f1359234,369304,home,TUR,PAR,Hakan CALHANOGLU,2,1.856,-1.0,-1.0,1.856,4.639,1.0777777777777777,0,0,1.0777777777777777,0,1,0,0,0,0,4.0,0.5,0.928,1.67,7.0,1.0,1.856,4.639,0,0
f1359234,484092,home,TUR,PAR,Ismail YUKSEK,2,0.0,-1.0,-1.0,0.0,3.375,0.8888888888888888,0,0,0.8888888888888888,0,1,0,0,0,0,4.0,0.5,0.0,0.0,7.0,1.0,0.0,3.375,0,0
f1359234,441188,home,TUR,PAR,Kerem AKTURKOGLU,3,1.059,-1.0,-1.0,1.059,3.176,0.9444444444444444,0,0,0.9444444444444444,1,0,0,0,0,0,4.0,0.5,0.529,1.059,7.0,1.0,1.059,3.176,0,0
f1359234,484087,home,TUR,PAR,Arda GULER,3,2.784,-1.0,-1.0,2.784,7.423,1.0777777777777777,0,0,1.0777777777777777,1,0,0,0,0,0,4.0,0.5,1.392,2.784,7.0,1.0,2.784,7.423,0,0
f1359234,484112,home,TUR,PAR,Kenan YILDIZ,3,0.0,-1.0,-1.0,0.0,5.567,1.0777777777777777,0,0,1.0777777777777777,1,0,0,0,0,0,4.0,0.5,0.0,0.0,7.0,1.0,0.0,5.567,1,1
f1359234,494531,away,PAR,TUR,Orlando GILL,0,0.0,-1.0,0.0,-1.0,0.0,1.1,0,1.1,0,0,0,0,1,0.0,0.0,2.0,-0.5,0.0,0.0,1.0,7.0,0.0,0.0,0,0
f1359234,431202,away,PAR,TUR,Omar ALDERETE,1,0.0,-1.0,0.0,-1.0,0.0,1.1,0,1.1,0,0,0,1,0,0.0,0.0,2.0,-0.5,0.0,0.0,1.0,7.0,0.0,0.0,0,0
f1359234,479601,away,PAR,TUR,Juan Jose CACERES,1,0.0,-1.0,0.0,-1.0,0.0,0.8777777777777778,0,0.8777777777777778,0,0,0,1,0,0.0,0.0,2.0,-0.5,0.0,0.0,1.0,7.0,0.0,0.0,1,1
f1359234,369749,away,PAR,TUR,Junior ALONSO,1,0.0,-1.0,0.0,-1.0,0.0,1.1,0,1.1,0,0,0,1,0,0.0,0.0,2.0,-0.5,0.0,0.0,1.0,7.0,0.0,0.0,0,0
f1359234,369744,away,PAR,TUR,Gustavo GOMEZ,1,0.0,-1.0,0.0,-1.0,0.0,1.1,0,1.1,0,0,0,1,0,0.0,0.0,2.0,-0.5,0.0,0.0,1.0,7.0,0.0,0.0,0,0
f1359234,463128,away,PAR,TUR,Diego GOMEZ,2,0.0,-1.0,0.0,-1.0,4.557,0.8777777777777778,0,0.8777777777777778,0,0,1,0,0,0.0,0.0,2.0,-0.5,0.0,0.0,1.0,7.0,0.0,4.557,0,0
f1359234,369761,away,PAR,TUR,Miguel ALMIRON,2,0.0,-1.0,0.0,-1.0,2.278,0.8777777777777778,0,0.8777777777777778,0,0,1,0,0,0.0,0.0,2.0,-0.5,0.0,0.0,1.0,7.0,0.0,2.278,0,0
f1359234,385306,away,PAR,TUR,Andres CUBAS,2,0.0,-1.0,0.0,-1.0,0.0,1.1,0,1.1,0,0,1,0,0,0.0,0.0,2.0,-0.5,0.0,0.0,1.0,7.0,0.0,0.0,0,0
f1359234,441234,away,PAR,TUR,Julio ENCISO,3,0.0,-1.0,0.0,-1.0,1.818,1.1,0,1.1,0,1,0,0,0,0.0,0.0,2.0,-0.5,0.0,0.0,1.0,7.0,0.0,1.818,0,0
f1359204,424081,home,NED,SWE,Bart Verbruggen,0,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,0,0,1,0,0,1.0,0.75,0.0,0.0,6.0,7.0,0.0,0.0,0,0
f1359204,397786,home,NED,SWE,Virgil VAN DIJK,1,0.928,-1.0,-1.0,0.928,0.928,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,1.0,0.75,0.464,0.371,6.0,7.0,0.928,0.928,0,0
f1359204,489517,home,NED,SWE,Jan Paul VAN HECKE,1,0.928,-1.0,-1.0,0.928,0.928,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,1.0,0.75,0.464,0.371,6.0,7.0,0.928,0.928,0,0
f1359204,448140,home,NED,SWE,Micky VAN DE VEN,1,0.0,-1.0,-1.0,0.0,0.928,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,1.0,0.75,0.0,0.0,6.0,7.0,0.0,0.928,0,0
f1359204,436612,home,NED,SWE,Denzel DUMFRIES,1,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,1.0,0.75,0.0,0.0,6.0,7.0,0.0,0.0,0,0
f1359204,430176,home,NED,SWE,Ryan GRAVENBERCH,2,0.0,-1.0,-1.0,0.0,0.0,0.9,0,0,0.9,0,1,0,0,0,0,1.0,0.75,0.0,0.0,6.0,7.0,0.0,0.0,0,0
f1359204,483526,home,NED,SWE,Tijjani REIJNDERS,2,0.0,-1.0,-1.0,0.0,0.0,0.7777777777777778,0,0,0.7777777777777778,0,1,0,0,0,0,1.0,0.75,0.0,0.0,6.0,7.0,0.0,0.0,0,0
f1359204,422657,home,NED,SWE,Frenkie DE JONG,2,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,1,0,0,0,0,1.0,0.75,0.0,0.0,6.0,7.0,0.0,0.0,0,0
f1359204,448152,home,NED,SWE,Cody GAKPO,3,1.071,-1.0,-1.0,1.071,2.143,0.9333333333333333,0,0,0.9333333333333333,1,0,0,0,0,0,1.0,0.75,0.535,1.071,6.0,7.0,1.071,2.143,4,1
f1359204,433066,home,NED,SWE,Donyell Malen,3,2.571,-1.0,-1.0,2.571,2.571,0.7777777777777778,0,0,0.7777777777777778,1,0,0,0,0,0,1.0,0.75,1.286,2.571,6.0,7.0,2.571,2.571,0,0
f1359204,360496,away,SWE,NED,Kristoffer NORDFELDT,0,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,0,0,1,0,0,2.0,-0.75,0.0,0.0,7.0,6.0,0.0,0.0,0,0
f1359204,483304,away,SWE,NED,Gustaf LAGERBIELKE,1,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,2.0,-0.75,0.0,0.0,7.0,6.0,0.0,0.0,1,1
f1359204,395283,away,SWE,NED,Victor LINDELOF,1,0.0,-1.0,-1.0,0.0,0.928,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,2.0,-0.75,0.0,0.0,7.0,6.0,0.0,0.928,0,0
f1359204,483312,away,SWE,NED,Isak HIEN,1,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,2.0,-0.75,0.0,0.0,7.0,6.0,0.0,0.0,0,0
f1359204,483276,away,SWE,NED,Gabriel GUDMUNDSSON,1,0.0,-1.0,-1.0,0.0,0.0,0.7111111111111111,0,0,0.7111111111111111,0,0,1,0,0,0,2.0,-0.75,0.0,0.0,7.0,6.0,0.0,0.0,0,0
f1359204,502945,away,SWE,NED,Alexander BERNHARDSSON,1,0.0,-1.0,-1.0,0.0,0.0,1.0,0,0,1.0,0,0,1,0,0,0,2.0,-0.75,0.0,0.0,7.0,6.0,0.0,0.0,0,0
f1359204,502946,away,SWE,NED,Benjamin NYGREN,2,0.0,-1.0,-1.0,0.0,0.0,0.7111111111111111,0,0,0.7111111111111111,0,1,0,0,0,0,2.0,-0.75,0.0,0.0,7.0,6.0,0.0,0.0,0,0
f1359204,441135,away,SWE,NED,Jesper KARLSTROM,2,0.0,-1.0,-1.0,0.0,0.0,0.9333333333333333,0,0,0.9333333333333333,0,1,0,0,0,0,2.0,-0.75,0.0,0.0,7.0,6.0,0.0,0.0,0,0
f1359204,489688,away,SWE,NED,Yasin AYARI,2,1.856,-1.0,-1.0,1.856,1.856,1.0777777777777777,0,0,1.0777777777777777,0,1,0,0,0,0,2.0,-0.75,0.928,1.67,7.0,6.0,1.856,1.856,1,1
f1359204,430150,away,SWE,NED,Alexander Isak,3,2.0,-1.0,-1.0,2.0,3.0,1.0,0,0,1.0,1,0,0,0,0,0,2.0,-0.75,1.0,2.0,7.0,6.0,2.0,3.0,1,1
f1359204,483327,away,SWE,NED,Viktor GYOKERES,3,1.856,-1.0,-1.0,1.856,4.639,1.0777777777777777,0,0,1.0777777777777777,1,0,0,0,0,0,2.0,-0.75,0.928,1.856,7.0,6.0,1.856,4.639,3,1
f1359201,228912,home,GER,CIV,Manuel NEUER,0,0.0,0.0,-1.0,-1.0,0.0,1.0666666666666667,1.0666666666666667,0,0,0,0,0,1,0,0,0.0,1.25,0.0,0.0,12.0,4.0,-1.0,0,0,0
f1359201,401378,home,GER,CIV,Jonathan TAH,1,0.0,0.0,-1.0,-1.0,0.0,0.8,0.8,0,0,0,0,1,0,0,0,0.0,1.25,0.0,0.0,12.0,4.0,-1.0,0,0,0
f1359201,386413,home,GER,CIV,Joshua KIMMICH,1,0.0,0.0,-1.0,-1.0,0.0,0.9222222222222223,0.9222222222222223,0,0,0,0,1,0,0,0,0.0,1.25,0.0,0.0,12.0,4.0,-1.0,0,0,0
f1359201,430667,home,GER,CIV,Nico SCHLOTTERBECK,1,1.875,1.875,-1.0,-1.0,1.875,1.0666666666666667,1.0666666666666667,0,0,0,0,1,0,0,0,0.0,1.25,0.938,0.75,12.0,4.0,-1.0,0,0,0
f1359201,511015,home,GER,CIV,Nathaniel BROWN,1,1.25,1.25,-1.0,-1.0,2.5,0.8,0.8,0,0,0,0,1,0,0,0,0.0,1.25,0.625,0.5,12.0,4.0,-1.0,0,1,1
f1359201,484849,home,GER,CIV,Aleksandar PAVLOVIC,2,0.938,0.938,-1.0,-1.0,2.812,1.0666666666666667,1.0666666666666667,0,0,0,1,0,0,0,0,0.0,1.25,0.469,0.844,12.0,4.0,-1.0,0,0,0
f1359201,429642,home,GER,CIV,Jamal MUSIALA,2,1.406,1.406,-1.0,-1.0,4.219,0.7111111111111111,0.7111111111111111,0,0,0,1,0,0,0,0,0.0,1.25,0.703,1.265,12.0,4.0,-1.0,0,0,0
f1359201,430669,home,GER,CIV,Florian WIRTZ,2,0.0,0.0,-1.0,-1.0,2.812,1.0666666666666667,1.0666666666666667,0,0,0,1,0,0,0,0,0.0,1.25,0.0,0.0,12.0,4.0,-1.0,0,1,1
f1359201,404353,home,GER,CIV,Leroy SANE,2,0.0,0.0,-1.0,-1.0,2.812,1.0666666666666667,1.0666666666666667,0,0,0,1,0,0,0,0,0.0,1.25,0.0,0.0,12.0,4.0,-1.0,0,0,0
f1359201,492363,home,GER,CIV,Felix NMECHA,2,3.75,3.75,-1.0,-1.0,5.0,0.8,0.8,0,0,0,1,0,0,0,0,0.0,1.25,1.875,3.375,12.0,4.0,-1.0,0,0,0
f1359201,411367,home,GER,CIV,Kai HAVERTZ,3,1.875,1.875,-1.0,-1.0,3.75,1.0666666666666667,1.0666666666666667,0,0,1,0,0,0,0,0,0.0,1.25,0.938,1.875,12.0,4.0,-1.0,0,1,1
f1359201,405873,away,CIV,GER,Yahia Fofana,0,0.0,-1.0,-1.0,0.0,0.0,1.1,0,0,1.1,0,0,0,1,0,0,1.0,-1.25,0.0,0.0,4.0,12.0,0.0,0.0,0,0
f1359201,407343,away,CIV,GER,Ghislain KONAN,1,0.0,-1.0,-1.0,0.0,0.909,1.1,0,0,1.1,0,0,1,0,0,0,1.0,-1.25,0.0,0.0,4.0,12.0,0.0,0.909,0,0
f1359201,430854,away,CIV,GER,Wilfried SINGO,1,0.0,-1.0,-1.0,0.0,0.909,1.1,0,0,1.1,0,0,1,0,0,0,1.0,-1.25,0.0,0.0,4.0,12.0,0.0,0.909,0,0
f1359201,486268,away,CIV,GER,Emmanuel AGBADOU,1,0.0,-1.0,-1.0,0.0,0.0,1.1,0,0,1.1,0,0,1,0,0,0,1.0,-1.25,0.0,0.0,4.0,12.0,0.0,0.0,0,0
f1359201,371609,away,CIV,GER,Franck KESSIE,2,0.0,-1.0,-1.0,0.0,0.0,1.1,0,0,1.1,0,1,0,0,0,0,1.0,-1.25,0.0,0.0,4.0,12.0,0.0,0.0,1,1
f1359201,510922,away,CIV,GER,Yan DIOMANDE,3,0.0,-1.0,-1.0,0.0,1.818,1.1,0,0,1.1,1,0,0,0,0,0,1.0,-1.25,0.0,0.0,4.0,12.0,0.0,1.818,0,0
f1359237,441236,home,ECU,CUW,Hernan GALINDEZ,0,0.0,-1.0,-1.0,0.0,0.0,1.1,0,0,1.1,0,0,0,1,0,0,7.0,2.25,0.0,0.0,1.0,2.0,0.0,0.0,0,0
f1359237,424031,home,ECU,CUW,Piero HINCAPIE,1,0.0,-1.0,-1.0,0.0,0.909,1.1,0,0,1.1,0,0,1,0,0,0,7.0,2.25,0.0,0.0,1.0,2.0,0.0,0.909,0,0
f1359237,448290,home,ECU,CUW,Willian PACHO,1,0.0,-1.0,-1.0,0.0,0.0,1.1,0,0,1.1,0,0,1,0,0,0,7.0,2.25,0.0,0.0,1.0,2.0,0.0,0.0,1,1
f1359237,424036,home,ECU,CUW,Pedro VITE,2,0.0,-1.0,-1.0,0.0,0.909,1.1,0,0,1.1,0,1,0,0,0,0,7.0,2.25,0.0,0.0,1.0,2.0,0.0,0.909,1,1
f1359237,389784,home,ECU,CUW,Alan FRANCO,2,0.0,-1.0,-1.0,0.0,0.0,0.6888888888888889,0,0,0.6888888888888889,0,1,0,0,0,0,7.0,2.25,0.0,0.0,1.0,2.0,0.0,0.0,0,0
f1359237,428885,home,ECU,CUW,Moises CAICEDO,2,0.0,-1.0,-1.0,0.0,0.909,1.1,0,0,1.1,0,1,0,0,0,0,7.0,2.25,0.0,0.0,1.0,2.0,0.0,0.909,1,1
f1359237,405920,home,ECU,CUW,John YEBOAH,3,0.0,-1.0,-1.0,0.0,4.355,0.6888888888888889,0,0,0.6888888888888889,1,0,0,0,0,0,7.0,2.25,0.0,0.0,1.0,2.0,0.0,4.355,2,1
f1359237,373400,home,ECU,CUW,Enner VALENCIA,3,0.0,-1.0,-1.0,0.0,1.169,0.8555555555555555,0,0,0.8555555555555555,1,0,0,0,0,0,7.0,2.25,0.0,0.0,1.0,2.0,0.0,1.169,5,1
f1359237,419020,home,ECU,CUW,Gonzalo PLATA,3,0.909,-1.0,-1.0,0.909,0.909,1.1,0,0,1.1,1,0,0,0,0,0,7.0,2.25,0.455,0.909,1.0,2.0,0.909,0.909,3,1
f1359237,390650,away,CUW,ECU,Eloy ROOM,0,0.0,-1.0,0.0,-1.0,0.0,1.0666666666666667,0,1.0666666666666667,0,0,0,0,1,0.0,0.0,1.0,-2.25,0.0,0.0,2.0,1.0,0.0,0.0,0,0
f1359237,466350,away,CUW,ECU,Sherel FLORANUS,1,0.0,-1.0,0.0,-1.0,0.0,1.0666666666666667,0,1.0666666666666667,0,0,0,1,0,0.0,0.0,1.0,-2.25,0.0,0.0,2.0,1.0,0.0,0.0,0,0
f1359237,511141,away,CUW,ECU,Armando OBISPO,1,0.0,-1.0,0.0,-1.0,0.0,1.0666666666666667,0,1.0666666666666667,0,0,0,1,0,0.0,0.0,1.0,-2.25,0.0,0.0,2.0,1.0,0.0,0.0,0,0
f1359237,506471,away,CUW,ECU,Deveron FONVILLE,1,0.0,-1.0,0.0,-1.0,0.0,1.0666666666666667,0,1.0666666666666667,0,0,0,1,0,0.0,0.0,1.0,-2.25,0.0,0.0,2.0,1.0,0.0,0.0,0,0
f1359237,466317,away,CUW,ECU,Juninho BACUNA,2,0.0,-1.0,0.0,-1.0,0.938,1.0666666666666667,0,1.0666666666666667,0,0,1,0,0,0.0,0.0,1.0,-2.25,0.0,0.0,2.0,1.0,0.0,0.938,1,1
f1359237,494989,away,CUW,ECU,Livano COMENENCIA,2,0.938,-1.0,0.938,-1.0,1.875,1.0666666666666667,0,1.0666666666666667,0,0,1,0,0,0.0,0.0,1.0,-2.25,0.469,0.844,2.0,1.0,0.938,1.875,1,1
f1359237,466340,away,CUW,ECU,Leandro BACUNA,2,0.0,-1.0,0.0,-1.0,1.875,1.0666666666666667,0,1.0666666666666667,0,0,1,0,0,0.0,0.0,1.0,-2.25,0.0,0.0,2.0,1.0,0.0,1.875,1,1
f1359237,485347,away,CUW,ECU,Tahith CHONG,2,0.0,-1.0,0.0,-1.0,1.098,0.9111111111111111,0,0.9111111111111111,0,0,1,0,0,0.0,0.0,1.0,-2.25,0.0,0.0,2.0,1.0,0.0,1.098,0,0
f1359237,407680,away,CUW,ECU,Juergen LOCADIA,3,0.0,-1.0,0.0,-1.0,0.0,0.7222222222222222,0,0.7222222222222222,0,1,0,0,0,0.0,0.0,1.0,-2.25,0.0,0.0,2.0,1.0,0.0,0.0,0,0
f1359240,433362,home,TUN,JPN,Ali ABDI,1,0.0,-1.0,0.0,-1.0,0.0,1.0777777777777777,0,1.0777777777777777,0,0,0,1,0,0.0,0.0,2.0,-1.25,0.0,0.0,2.0,2.0,0.0,0.0,0,0
f1359240,433380,home,TUN,JPN,Montassar TALBI,1,0.0,-1.0,0.0,-1.0,0.928,1.0777777777777777,0,1.0777777777777777,0,0,0,1,0,0.0,0.0,2.0,-1.25,0.0,0.0,2.0,2.0,0.0,0.928,0,0
f1359240,433367,home,TUN,JPN,Omar Rekik,1,0.928,-1.0,0.928,-1.0,0.928,1.0777777777777777,0,1.0777777777777777,0,0,0,1,0,0.0,0.928,2.0,-1.25,0.464,0.371,2.0,2.0,0.928,0.928,0,0
f1359240,419189,home,TUN,JPN,Yan Valery,1,0.0,-1.0,0.0,-1.0,0.0,0.8,0,0.8,0,0,0,1,0,0.0,0.0,2.0,-1.25,0.0,0.0,2.0,2.0,0.0,0.0,0,0
f1359240,433378,home,TUN,JPN,Hannibal MEJBRI,2,0.0,-1.0,0.0,-1.0,0.928,1.0777777777777777,0,1.0777777777777777,0,0,1,0,0,0.0,0.0,2.0,-1.25,0.0,0.0,2.0,2.0,0.0,0.928,0,0
f1359240,411658,home,TUN,JPN,Ellyes SKHIRI,2,0.0,-1.0,0.0,-1.0,0.0,0.8,0,0.8,0,0,1,0,0,0.0,0.0,2.0,-1.25,0.0,0.0,2.0,2.0,0.0,0.0,0,0
f1359240,433361,home,TUN,JPN,Anis SLIMANE,2,0.0,-1.0,0.0,-1.0,0.0,0.9333333333333333,0,0.9333333333333333,0,0,1,0,0,0.0,0.0,2.0,-1.25,0.0,0.0,2.0,2.0,0.0,0.0,0,0
f1359240,482885,home,TUN,JPN,Elias SAAD,3,0.0,-1.0,0.0,-1.0,1.25,0.8,0,0.8,0,1,0,0,0,0.0,0.0,2.0,-1.25,0.0,0.0,2.0,2.0,0.0,1.25,0,0
f1359240,405530,away,JPN,TUN,Zion Suzuki,0,0.0,-1.0,0.0,-1.0,0.0,1.0777777777777777,0,1.0777777777777777,0,0,0,0,1,0.0,0.0,5.0,1.25,0.0,0.0,2.0,2.0,0.0,0.0,0,0
f1359240,403274,away,JPN,TUN,Hiroki ITO,1,0.0,-1.0,0.0,-1.0,0.928,1.0777777777777777,0,1.0777777777777777,0,0,0,1,0,0.0,0.0,5.0,1.25,0.0,0.0,2.0,2.0,0.0,0.928,0,0
f1359240,391646,away,JPN,TUN,Ritsu DOAN,2,0.0,-1.0,0.0,-1.0,0.0,0.8333333333333334,0,0.8333333333333334,0,0,1,0,0,0.0,0.0,5.0,1.25,0.0,0.0,2.0,2.0,0.0,0.0,0,0
f1359240,405522,away,JPN,TUN,Keito Nakamura,2,0.928,-1.0,0.928,-1.0,2.784,1.0777777777777777,0,1.0777777777777777,0,0,1,0,0,0.0,0.0,5.0,1.25,0.464,0.835,2.0,2.0,0.928,2.784,0,0
f1359240,448557,away,JPN,TUN,Daichi KAMADA,2,0.0,-1.0,0.0,-1.0,0.0,1.0777777777777777,0,1.0777777777777777,0,0,1,0,0,0.0,0.0,5.0,1.25,0.0,0.0,2.0,2.0,0.0,0.0,0,0
f1359240,479294,away,JPN,TUN,Kaishu SANO,2,0.0,-1.0,0.0,-1.0,0.0,1.0777777777777777,0,1.0777777777777777,0,0,1,0,0,0.0,0.0,5.0,1.25,0.0,0.0,2.0,2.0,0.0,0.0,0,0
f1359240,430413,away,JPN,TUN,Ayase UEDA,3,0.0,-1.0,0.0,-1.0,1.071,0.9333333333333333,0,0.9333333333333333,0,1,0,0,0,0.0,0.0,5.0,1.25,0.0,0.0,2.0,2.0,0.0,1.071,3,1
f1359210,430753,home,ESP,KSA,Unai SIMON,0,0.0,0.0,-1.0,-1.0,0.0,1.0666666666666667,1.0666666666666667,0,0,0,0,0,1,0,0,1.0,2.75,0.0,0.0,7.0,3.0,-1.0,0,0,0
f1359210,335999,home,ESP,KSA,Aymeric LAPORTE,1,0.938,0.938,-1.0,-1.0,1.875,1.0666666666666667,1.0666666666666667,0,0,0,0,1,0,0,0,1.0,2.75,0.469,0.375,7.0,3.0,-1.0,0,0,0
f1359210,474973,home,ESP,KSA,Pau CUBARSI,1,0.0,0.0,-1.0,-1.0,0.938,1.0666666666666667,1.0666666666666667,0,0,0,0,1,0,0,0,1.0,2.75,0.0,0.0,7.0,3.0,-1.0,0,0,0
f1359210,430735,home,ESP,KSA,Marc CUCURELLA,1,0.938,0.938,-1.0,-1.0,1.875,1.0666666666666667,1.0666666666666667,0,0,0,0,1,0,0,0,1.0,2.75,0.469,0.375,7.0,3.0,-1.0,0,1,1
f1359210,411375,home,ESP,KSA,RODRI,2,0.0,0.0,-1.0,-1.0,2.069,0.9666666666666667,0.9666666666666667,0,0,0,1,0,0,0,0,1.0,2.75,0.0,0.0,7.0,3.0,-1.0,0,0,0
f1359210,423646,home,ESP,KSA,PEDRI,2,0.938,0.938,-1.0,-1.0,1.875,1.0666666666666667,1.0666666666666667,0,0,0,1,0,0,0,0,1.0,2.75,0.469,0.844,7.0,3.0,-1.0,0,0,0
f1359210,430751,home,ESP,KSA,Mikel OYARZABAL,3,0.938,0.938,-1.0,-1.0,4.688,1.0666666666666667,1.0666666666666667,0,0,1,0,0,0,0,0,1.0,2.75,0.469,0.938,7.0,3.0,-1.0,0,3,1
f1359210,396885,away,KSA,ESP,MOHAMMED ALOWAIS,0,0.0,-1.0,0.0,-1.0,0.0,1.1,0,1.1,0,0,0,0,1,0.0,0.0,0.0,-2.75,0.0,0.0,3.0,7.0,0.0,0.0,0,0
f1359210,403312,away,KSA,ESP,Abdulelah ALAMRI,1,1.818,-1.0,1.818,-1.0,1.818,1.1,0,1.1,0,0,0,1,0,0.0,1.818,0.0,-2.75,0.909,0.727,3.0,7.0,1.818,1.818,0,0
f1359210,403335,away,KSA,ESP,HASSAN ALTAMBAKTI,1,0.0,-1.0,0.0,-1.0,0.0,1.1,0,1.1,0,0,0,1,0,0.0,0.0,0.0,-2.75,0.0,0.0,3.0,7.0,0.0,0.0,0,0
f1359210,419281,away,KSA,ESP,SAUD ABDULHAMID,1,0.0,-1.0,0.0,-1.0,0.978,1.0222222222222221,0,1.0222222222222221,0,0,0,1,0,0.0,0.0,0.0,-2.75,0.0,0.0,3.0,7.0,0.0,0.978,0,0
